id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
435134576951080	,Ninja Go,Shell Game,"2,120,000",动作类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42667653_531614863969717_8339111967952207872_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=5d2618d63f5f88431559e788b1f0c0b2&oe=5C8F0C21,false,38,36,-2
1750132475311905	,Trivia Crack,Etermax,"2,020,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/45573926_2250355448622936_7218258183825915904_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=cae8cdfc53c5e53bf88bc26a0b8215b3&oe=5CD1C0E2,false,39,40,1
1983392221930776	,"Let's Farm-Idle Tycoon",diandian,"1,940,000",模拟类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42673305_2214347075501955_3645025936799170560_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=aaa78da1095d0689d2fe4b5c4b2af1bc&oe=5C9B4858,false,40,37,-3
177462289503573	,Connect the Dots!,Lotum one GmbH,"1,910,000",益智类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/23668635_178355676080901_2616534964811857920_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=6f3e84a21ebb29b950d81af6003ae113&oe=5CCF3408,false,41,38,-3
476207622770284	,Pool Hall,KITERETSU Inc,"1,790,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/27699362_657870341270677_4866269388854001664_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=4fef8948fe3241488ec1c6af89c0bd80&oe=5C95B60F,false,42,39,-3
1920856321568946	,Cookie Crush,SOFTGAMES,"1,750,000",消消乐,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/36912777_2081535825500994_7931564106077700096_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=0d7eb3e7ad8a2127dd1f94f894cd4b20&oe=5C930E91,false,43,44,1
1255697821230772	,Candy Match,SOFTGAMES,"1,750,000",益智类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/36528252_1310590499074837_3675993814939467776_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=944155a3c5e8431bc54634e7b78898d8&oe=5CD88AEF,false,44,48,4
170006637139660	,Bricks Breaker Quest : Mission,Mobirix,"1,660,000",益智类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/28776031_171986423608348_8889680003105554432_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=9e52bb38a6223c341f6b2a0b680535e2&oe=5CC71D42,false,45,43,-2
234575343662975	,Dominoes: Battle!,Gazeus Games,"1,640,000",棋类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/43391526_578301352623704_486086260914388992_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=4a603d8903cb53977d32147d472e1b73&oe=5C948D9D,false,46,45,-1
1545834658847763	,Hanger,A Small Game AB,"1,630,000",跑酷,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/34196020_1618307941600434_6596668543696109568_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=684b01a7a74fac1215322353daedc4a9&oe=5CD6A58A,false,47,42,-5
276127343005598	,Huge Fish,bianzheng,"1,600,000",模拟类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/49043962_310166846268314_4731027358398545920_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=53df0d733175cd8f2117bffbc34b3018&oe=5C9478C7,false,48,47,-1
231370690738668	,Fashion Icon,"GBN, Inc.","1,590,000",角色扮演,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/49392995_299162950626108_8253314799304179712_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=5daf448d0ac54ec8232cd744bcb17419&oe=5CD3F494,false,49,49,0
1402577869863533	,Word Shuffle,Words Puzzle Games,"1,450,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/27962775_1515390971915555_1669352976482828288_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=56b1cc01a86298e8031c55c6d744ce6f&oe=5CCCF253,false,50,51,1
209362086453121	,Crazy Cooking Star Chef,TouchRun,"1,450,000",模拟类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/49652332_315599115829417_5132138919722221568_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=79b4d169aea8b560fd8dd040917f7817&oe=5C8DA387,false,51,54,3
177605876278713	,Angry Balls 3D - Fire Balls,Sweet,"1,430,000",动作类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47983472_276278593078107_3824314441718038528_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=c3995462bec29971f5ba16592d507ab6&oe=5C97EDF1,false,52,73,21
1408256562572854	,超级保龄球,Super Appli,"1,430,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/43396765_2098572746874562_7956811332592861184_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=1bfc47ade7d6cdb8a3ed16c11904eea6&oe=5C8D2D98,false,53,50,-3
327848237954688	,Cricket FRVR,FRVR,"1,410,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40507024_342800249792820_3171403623733133312_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=7f08aa2e5c2fbe1d5c894c491370dc6e&oe=5CD1F949,false,54,55,1
1394792680649041	,Pop Stone 2,cocos,"1,410,000",消消乐,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/39813852_1692842994177340_6972938898942984192_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=eae89505cbbb2024eff7464da8d713db&oe=5CC840D0,false,55,52,-3
416920988735303	,Open The Door - Drawing Puzzle,Flow Studio,"1,330,000",益智类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/41971954_514253965668671_5679660319824150528_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=0e261a6d151a0be08f0fdf5cf623beca&oe=5C995841,false,56,57,1
206222963445890	,Piggy Boom H5,Aladinfun,"1,310,000",模拟类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48647949_374583206609864_8809686305937031168_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=fed29f2e2e6003c2d089a53563fa243b&oe=5C8CC78D,false,57,53,-4
1015995975216459	,EvoWars,Neexeen Entertainment,"1,240,000",多人在线战术竞技,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/29623440_1027527584063298_771704141603930112_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=890ce6c81d7db77ab29ea8cdda79226f&oe=5C98D6F2,false,58,59,1
1042100639286959	,Style Duels,"GBN, Inc.","1,220,000",角色扮演,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/49331565_1152883131542042_6681824787259457536_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=2b8c4a071974ebfe3284640f08182d0f&oe=5CCD739C,false,59,62,3
513181335701168	,Music Tiles,Zynga,"1,220,000",跑酷,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/22880468_524604387892196_3237936725892268032_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=cf30ca3f77a0d43344050cb111586167&oe=5CCBDA0B,false,60,58,-2
2095791540676791	,Car Tycoon,bianfeng,"1,220,000",模拟类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40437688_2132214967034448_3641486574509621248_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=9f8be439f96db59106662010afedb368&oe=5CCE22A4,false,61,63,2
527721167689261	,Juice Master,bianzheng,"1,210,000",动作类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40919184_533104493817595_6165243506924191744_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=00e95b5f6ba6fc3e2fe83aed5e643369&oe=5CD1671E,false,62,61,-1
202862980383807	,Percent,Supergene,"1,200,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/41882631_235779680425470_8674432309702688768_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=48ee580cc043279379021603fb8bc60e&oe=5CC5F078,false,63,,new
106210163630135	,Solitaire Free,Yanxi,"1,170,000",牌类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46664573_120374142213737_8634180271341568000_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=f4da4934b99a06c5515c0a3a5a6dfcac&oe=5C920B74,false,64,72,8
755626824646698	,Solitaire Story - Tripeaks,SOFTGAMES,"1,100,000",牌类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/42161765_892731507602895_4462562353023549440_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=abeb29a804e7e9c2baab11042a43b167&oe=5C90CE77,false,65,66,1
163968927626407	,保龄球俱乐部,Super Appli,"1,090,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/41694224_237781496911816_1692014890383835136_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=ff062580654ddc6e51197313aee15a1d&oe=5C9B4050,false,66,46,-20
370866070095402	,Guess the Logo,TapLane Inc.,"1,060,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/31837132_389543994894276_8265161689201115136_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=5c70c3dd9b16e18d98836636bb0518bf&oe=5C92D0BF,false,67,65,-2
1919809204997181	,How Well Do You Know Me?,vonvon,"1,050,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/37976216_1981428378835263_2307987044002955264_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=520d0c52fc216558a0919ea67ebf9f33&oe=5C90B0B3,false,68,64,-4
1128252377342111	,Real Fashionista,"GBN, Inc.","1,030,000",策略,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/49392996_1180700108764004_1870129920043122688_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=922aa8919e23f31b54f6b414a8701cb1&oe=5C8B5CB5,false,69,87,18
458224474553316	,BATTLESHIP,CoolGames / Hasbro,"1,030,000",策略,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/22470143_516677362041360_3540891392395968512_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=cf2361400080228c1db608b60989ff57&oe=5C9A3602,false,70,94,24
1820593108249578	,2048 Hexagon Elimination,Tuyoo,"1,030,000",益智类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/47325834_1920758294899725_5050507989610397696_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=62d2b87c70fb0d3eef64f21d170aec52&oe=5C9277E6,false,71,71,0
