id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
1276179635798910,Balloon FRVR,FRVR,"750,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/17640332_1280054365411440_1012184656201646080_n.png?_nc_cat=1&oh=6f965b51f0c2bdbaada70bea1a2f5290&oe=5C550E02,FALSE,54,55,1
1723765301013700,Solitaire,Tripledot Studios,"740,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28126831_1724580957598801_7699085983135825920_n.png?_nc_cat=1&oh=bd173871ceada77b3e9b50f2bb36c4d4&oe=5C574FDC,FALSE,55,58,3
823249154498832,Draw and Guess!,"Vizor Interactive, LLP","730,000",棋类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/28967183_962339890589757_8350596152155963392_n.png?_nc_cat=1&oh=28e3e385211c16c8443d4dcb9a29e7c7&oe=5C4B8D2E,FALSE,57,48,-9
227220141194457,Car Racing: Top Free Race,SAS Studio,"730,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32299180_231561800760291_8935100046764933120_n.png?_nc_cat=1&oh=e9205f1ed84459772c759bd5bc083e30&oe=5C15287C,FALSE,56,44,-12
145845242749191,Artnum - Color by Number,TAPCLAP,"710,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/41928897_234537313879983_5800404769776336896_n.png?_nc_cat=1&oh=2eef635188d24062f8ad14a5e1abb82c&oe=5C6231A9,FALSE,60,127,67
921810411331619,Doctor Teeth,TrendyG,"710,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32054553_921815741331086_1507577973807513600_n.png?_nc_cat=1&oh=d6436cea1ce4a9204b583545f7e4515e&oe=5C5D89FD,FALSE,59,40,-19
1639116859483550,Word Cross,Wordfun Games,"710,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/35161889_1841687179226522_4509384218173767680_n.png?_nc_cat=1&oh=7d6a0af933421ca035677edd1ea4c7d2&oe=5C16B362,FALSE,58,60,2
1801933453159890,Crossing Gaps,PotatoPlay,"690,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40938077_2161255657227670_3971339869568892928_n.png?_nc_cat=1&oh=97d4b1ee4163c30317f2ce164f4b6a98&oe=5C57EE9F,FALSE,61,54,-7
1576469492400900,Darts FRVR,FRVR,"690,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/27690101_1576470355734148_8729750358898769920_n.png?_nc_cat=1&oh=5f3aa81f8f33f62523be27cbed386ed9&oe=5C1A139E,FALSE,62,78,16
156624161687119,Monster Evolution,Friendivity Games,"680,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/33218050_172295750119960_5000744020322811904_n.png?_nc_cat=1&oh=f1f1e398883e9b6b280aaafdd382a251&oe=5C4E4DAF,FALSE,63,62,-1
